10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET / HTTP/1.1" 302 251 "-" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET / HTTP/1.1" 200 1543 "-" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET /static/css/ratchet.css HTTP/1.1" 304 - "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET /static/css/font-awesome.min.css HTTP/1.1" 304 - "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET /static/js/angular.min.js HTTP/1.1" 304 - "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET /static/js/angular-route.min.js HTTP/1.1" 304 - "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET /static/js/feedback.js HTTP/1.1" 304 - "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET /static/js/angular-checklist.js HTTP/1.1" 304 - "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:02 +0200] "GET /static/templates/feedback.html HTTP/1.1" 304 - "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "GET /static/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 304 - "http://feedbackbox.io/static/css/font-awesome.min.css" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "GET /static/fonts/ratchicons.woff HTTP/1.1" 304 - "http://feedbackbox.io/static/css/ratchet.css" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "POST /urlinfo/v3/_MD/001813E45208F6A80000014E302316B533353463613336640000014DFC0A5CE3/1434998975745 HTTP/1.1" 302 251 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "GET / HTTP/1.1" 200 1543 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "POST /urlinfo/v3/_MD/001813E45208F6A80000014E302316B533353463613336640000014DFC0A5CE3/1434998975930 HTTP/1.1" 302 251 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "GET / HTTP/1.1" 200 1543 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "POST /api/nextquestion HTTP/1.1" 200 272 "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "POST /api/nextquestion HTTP/1.1" 200 272 "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "POST /api/nextquestion HTTP/1.1" 200 272 "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "GET /favicon.ico HTTP/1.1" 302 251 "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "POST /urlinfo/v3/_MD/001813E45208F6A80000014E302316B533353463613336640000014DFC0A5CE3/1434998976011 HTTP/1.1" 302 251 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "GET / HTTP/1.1" 200 1543 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "GET / HTTP/1.1" 200 1543 "http://feedbackbox.io/" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
10.0.0.60 - - [19/Jun/2015:11:42:03 +0200] "POST /urlinfo/v3/_MD/001813E45208F6A80000014E302316B533353463613336640000014DFC0A5CE3/1434998976551 HTTP/1.1" 302 251 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:04 +0200] "GET / HTTP/1.1" 200 1543 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:04 +0200] "POST /urlinfo/v3/_MD/001813E45208F6A80000014E302316B533353463613336640000014DFC0A5CE3/1434998976631 HTTP/1.1" 302 251 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:04 +0200] "GET / HTTP/1.1" 200 1543 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:04 +0200] "POST /urlinfo/v3/_MD/001813E45208F6A80000014E302316B533353463613336640000014DFC0A5CE3/1434998976702 HTTP/1.1" 302 251 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:04 +0200] "GET / HTTP/1.1" 200 1543 "-" "Apache-HttpClient/UNAVAILABLE (java 1.4)"
10.0.0.60 - - [19/Jun/2015:11:42:04 +0200] "GET /logger?logtype=appmetric&metric_state=1&mm_pkid=com.activaweb.matchendirect&mm_pknm=R%C3%83%C2%A9sultats+Foot&mm_hdid=&mm_mmdid= HTTP/1.1" 500 - "-" "-"
